gsId,name,type,gradeRange,enrollment,parentRating,gsRating,district,districtId,districtNCESId,ncesId,address,city,state,lat,lon,phone
8580,Town And Country Lutheran,private,K-8,53,3,9,Torrance Unified School District,318,0639420,00081625,"4049 Marconi Avenue, 
Sacramento, CA  95821",Sacramento,CA,38.618176,-121.36949,(916) 481-2542
8581,Santa Cruz Montessori School,private,PK-9,275,4,8,Santa Cruz City High School District,668,0635600,00081636,"6230 Soquel Drive, 
Aptos, CA  95003",Aptos,CA,36.98952,-121.93212,(831) 476-1646
8582,Bethel Christian Academy,private,K-12,400,5,9,Lammersville Joint Unified School District,1222,0601410,00081647,"431 Rincon Road, 
El Sobrante, CA  94803",El Sobrante,CA,37.97698,-122.29888,(510) 223-9550
8583,Samuel A. Fryer Yavneh Hebrew,private,K-8,484,3,5,Holtville Unified School District,166,0617430,00081658,"5353 West 3rd Street, 
Los Angeles, CA  90020",Los Angeles,CA,34.070488,-118.336205,(323) 931-5808
8584,Montebello Christian School,private,K-8,115,4,2,Montebello Unified School District,299,0625470,00081691,"136 South 7th Street, 
Montebello, CA  90640",Montebello,CA,34.008583,-118.107285,(323) 728-4119
8586,Rolling Hills Country Day School,private,K-8,385,4,8,San Diego Unified School District,705,0634320,00081738,"26444 Crenshaw Blvd, 
Rolling Hills Estates, CA  90274",Rolling Hills Estates,CA,33.782433,-118.35119,(310) 377-4848
8590,Montessori Center School,private,PK-6,268,4,9,Garvey Elementary School District,275,0614940,00081829,"401 N. Fairview Avenue #1, 
Goleta, CA  93117",Goleta,CA,34.447582,-119.83217,(805) 683-9383
8591,Hueneme Christian School,private,PK-8,231,3,5,Long Beach Unified School District,292,0622500,00081851,"328 North Ventura Road, 
Port Hueneme, CA  93041",Port Hueneme,CA,34.150547,-119.19483,(805) 488-8781
8592,South Peninsula Hebrew Day School,private,PK-8,224,3,10,South Pasadena Unified School District,314,0637500,00081873,"1030 Astoria Drive, 
Sunnyvale, CA  94087",Sunnyvale,CA,37.349953,-122.05761,(408) 738-3060
8593,Viewpoint School,private,K-12,1221,4,3,Los Angeles Unified School District,286,0622710,00081895,"23620 Mulholland Highway, 
Calabasas, CA  91302",Calabasas,CA,34.135597,-118.64286,(818) 591-6500
8594,Norwalk Christian School,private,K-8,40,3,4,San Bernardino County Office Of Education School District,1126,0691029,00081909,"11129 Pioneer Boulevard, 
Norwalk, CA  90650",Norwalk,CA,33.930305,-118.08245,(562) 863-5751
8595,Soille San Diego Hebrew Day School,private,K-8,360,3,2,Los Angeles Unified School District,286,0622710,00081942,"3630 Afton Road, 
San Diego, CA  92123",San Diego,CA,32.808655,-117.14501,(858) 279-3300
8596,Valley Torah High School,private,9-12,120,3,3,Golden Valley Unified School District,1049,0600068,00081953,"12517 Chandler Boulevard, 
Los Angeles, CA  91607",Los Angeles,CA,34.16894,-118.405945,(818) 505-7999
8597,Yeshiva Rav Isacsohn / Torath Em,private,K-8,1041,5,1,Los Angeles Unified School District,286,0622710,A1300493,"540 North La Brea Avenue, 
Los Angeles, CA  90036",Los Angeles,CA,34.08156,-118.343704,(323) 549-3170
8598,Flintridge Preparatory School,private,7-12,134,4,9,Westwood Unified School District,346,0642300,00081975,"4543 Crown Avenue, 
La Cañada Flintridge, CA  91011",La Cañada Flintridge,CA,34.197502,-118.18377,(818) 790-1178
8599,Ojai Valley School,private,K-12,279,4,3,Ojai Unified School District,1019,0628270,00081997,"723 El Paseo Road, 
Ojai, CA  93023",Ojai,CA,34.444035,-119.25728,(805) 646-1423
8600,Palm Valley School,private,PK-12,350,4,3,Palmdale Elementary School District,302,0629580,00082006,"35-525 Da Vall Dr, 
Rancho Mirage, CA  92270",Rancho Mirage,CA,33.799156,-116.440735,(760) 328-0861
8601,St. Paul's First Lutheran School,private,K-8,135,4,5,Sacramento City Unified School District,553,0633840,00082028,"11330 McCormick Street, 
North Hollywood, CA  91601",North Hollywood,CA,34.16565,-118.378235,(818) 763-2892
8602,El Sobrante Christian School,private,K-12,261,3,4,Los Angeles Unified School District,286,0622710,00082039,"5100 Argyle Road, 
El Sobrante, CA  94803",El Sobrante,CA,37.9805,-122.29561,(510) 223-2242
8603,Fremont Christian School,private,PK-12,620,4,4,Fremont Unified School District,8,0614400,00082061,"4760 Thornton Avenue, 
Fremont, CA  94536",Fremont,CA,37.550518,-122.01925,(510) 744-2241
8604,Sequoyah School,private,K-8,350,4,4,Sequoia Union Elementary School District,979,0636360,BB160193,"535 South Pasadena Avenue, 
Pasadena, CA  91105",Pasadena,CA,34.13639,-118.15465,(626) 795-4351
8605,St. Mark's Lutheran Elementary School,private,K-8,109,5,5,Sacramento City Unified School District,553,0633840,00082094,"7869 Kingswood Drive, 
Citrus Heights, CA  95610",Citrus Heights,CA,38.670444,-121.273346,(916) 961-7891
8606,Cross Road Christian Academy,private,K-8,77,4,9,Sacramento City Unified School District,553,0633840,00082108,"2818 Manhattan Beach Boulevard, 
Gardena, CA  90249",Gardena,CA,33.886883,-118.32535,(310) 327-3094
8607,Sacramento Waldorf School,private,PK-12,420,4,8,Washington Unified School District,1039,0641580,00082141,"3750 Bannister Road, 
Fair Oaks, CA  95628",Fair Oaks,CA,38.631527,-121.28709,(916) 860-2518
8608,Arcata Christian,private,K-8,46,5,9,Arcadia Unified School District,251,0602970,00082152,"1700 Union Street, 
Arcata, CA  95521",Arcata,CA,40.873993,-124.07551,(707) 822-5986
8609,Peninsula Heritage School,private,K-6,115,5,7,Atwater Elementary School District,403,0603420,00082163,"26944 Rolling Hills Road, 
Rolling Hills Estates, CA  90274",Rolling Hills Estates,CA,33.776615,-118.34314,(310) 541-4795
8613,Faith Lutheran School,private,PK-1,36,4,7,Sunnyvale School District,656,0638460,00082232,"4000 San Juan Avenue, 
Fair Oaks, CA  95628",Fair Oaks,CA,38.637054,-121.2909,(916) 961-4252
8614,St. John's Lutheran Elementary School,private,K-8,287,3,5,Sacramento City Unified School District,553,0633840,00082254,"3521 Linda Vista Avenue, 
Napa, CA  94558",Napa,CA,38.321125,-122.320656,(707) 226-7970
8615,St. Peter Evangelical Lutheran,private,K-8,190,4,5,Sacramento City Unified School District,553,0633840,00082265,"2400 Oxford Way, 
Lodi, CA  95242",Lodi,CA,38.133804,-121.30544,(209) 333-2225
8616,Evan Anwyl,private,K-8,152,4,5,Auburn Union Elementary School District,493,0603480,00082287,"1385 S. Livermore Ave., 
Livermore, CA  94550",Livermore,CA,37.67083,-121.75268,(925) 447-1246
8617,Redeemer Lutheran School,private,K-8,208,4,6,Shasta County Office Of Education School District,1127,0691037,00082312,"468 Grand Street, 
Redwood City, CA  94062",Redwood City,CA,37.47928,-122.237595,(650) 366-3466
8618,Prince Of Peace Lutheran School,private,K-8,169,4,6,Stockton Unified School District,759,0638010,00082334,"38451 Fremont Boulevard, 
Fremont, CA  94536",Fremont,CA,37.55189,-121.99561,(510) 797-8186
8619,West Portal Lutheran Elementary School,private,K-8,502,4,9,San Francisco Unified School District,717,0634410,00082345,"200 Sloat Boulevard, 
San Francisco, CA  94132",San Francisco,CA,37.735237,-122.47373,(415) 665-6330
8620,Zion Lutheran School,private,K-8,151,5,3,Fairfax Elementary School District,212,0613290,00082356,"495 9th Avenue, 
San Francisco, CA  94118",San Francisco,CA,37.77924,-122.467636,(415) 221-7500
8622,Concordia Canoga Park,private,K-12,1555,4,6,Mt. Diablo Unified School District,51,0626370,00082378,"7357 Jordan Avenue, 
Los Angeles, CA  91303",Los Angeles,CA,34.20406,-118.60306,(818) 703-6735
8625,Redeemer Lutheran Christian School,private,K-6,64,5,6,Shasta County Office Of Education School District,1127,0691037,00082425,"920 West 6th Street, 
Ontario, CA  91762",Ontario,CA,34.08554,-117.665825,(909) 986-6510
8626,Hope Lutheran Elementary School,private,PK-8,110,4,3,Hope Elementary School District,964,0617520,00082447,"1041 East Foothill Boulevard, 
Glendora, CA  91741",Glendora,CA,34.136997,-117.84702,(626) 335-5315
8627,Immanuel First Lutheran School,private,PK-8,96,4,2,Riverside County Office Of Education School District,1107,0691026,00082458,"512 S Valinda Ave, 
West Covina, CA  91790",West Covina,CA,34.06589,-117.92459,(626) 919-1072
8628,Emmaus Lutheran,private,K-8,166,4,5,Chico Unified School District,26,0608370,A1500271,"840 South Almansor Street, 
Alhambra, CA  91801",Alhambra,CA,34.08633,-118.115654,(626) 289-3664
8629,Pilgrim Lutheran School,private,PK-8,121,5,7,Cabrillo Unified School District,783,0606780,00082491,"497 E Street, 
Chula Vista, CA  91910",Chula Vista,CA,32.642506,-117.08921,(619) 420-6233
8630,Grace Christian School,private,PK-8,435,5,1,Madera County Superintendent Of Schools School District,1080,0691017,00082505,"643 West 13th Avenue, 
Escondido, CA  92025",Escondido,CA,33.106884,-117.08124,(760) 747-3029
8631,Christ Lutheran School,private,PK-8 & ungraded,284,5,2,Chowchilla Union High School District,357,0608550,00082516,"7921 La Mesa Boulevard, 
La Mesa, CA  91942",La Mesa,CA,32.765926,-117.02779,(619) 462-5211
8632,St. Paul's Lutheran School and Preschool of Pacific Beach,private,PK-8,140,5,5,Sacramento City Unified School District,553,0633840,00082527,"1376 Felspar Street, 
San Diego, CA  92109",San Diego,CA,32.800156,-117.24552,(858) 272-6282
8634,Immanuel Lutheran Elementary School,private,K-6,283,4,2,Riverside County Office Of Education School District,1107,0691026,00082549,"5545 Alessandro Boulevard, 
Riverside, CA  92506",Riverside,CA,33.952,-117.36038,(951) 682-4211
8635,Christ Lutheran School,private,PK-8,241,5,2,Chowchilla Union High School District,357,0608550,00082571,"760 Victoria Street, Costa Mesa, 
Costa Mesa, CA  92627",Costa Mesa,CA,33.652798,-117.930466,(949) 548-6866
8636,St. Paul's Lutheran Church and School ,private,PK-8,659,4,5,Sacramento City Unified School District,553,0633840,00082582,"901 East Heim Avenue, 
Orange, CA  92865",Orange,CA,33.8304,-117.8445,(714) 921-3188
8638,Prince Of Peace Lutheran,private,K-8,148,4,6,Stockton Unified School District,759,0638010,00082629,"1421 West Ball Road, 
Anaheim, CA  92802",Anaheim,CA,33.81861,-117.931595,(714) 774-0993
8639,Zion Lutheran Elementary School,private,K-8,132,4,3,Fairfax Elementary School District,212,0613290,00082651,"1244 E Cypress St, 
Anaheim, CA  92805",Anaheim,CA,33.84025,-117.90321,(714) 535-3600
8640,St. John's Lutheran,private,K-8,125,4,5,Sacramento City Unified School District,553,0633840,00082662,"1500 North C Street, 
Oxnard, CA  93030",Oxnard,CA,34.21578,-119.180534,(805) 983-0330
8641,Zion Lutheran,private,K-8,38,1,3,Fairfax Elementary School District,212,0613290,00082673,"10368 Road 256, 
Terra Bella, CA  93270",Terra Bella,CA,35.97814,-119.000084,(559) 535-4346
8642,St. John's Lutheran,private,K-8,611,5,5,Sacramento City Unified School District,553,0633840,00082684,"4500 Buena Vista Road, 
Bakersfield, CA  93311",Bakersfield,CA,35.312775,-119.12573,(661) 664-8090
8643,Trinity Lutheran School,private,K-8,74,4,5,Trinity Alps Unified School District,1206,0601331,00082695,"940 Creston Road, 
Paso Robles, CA  93446",Paso Robles,CA,35.62404,-120.66765,(805) 238-0335
8644,Grace Lutheran Elementary School,private,PK-8,114,5,4,Ukiah Unified School District,373,0640300,00082709,"856 West Newgrove Street, 
Lancaster, CA  93534",Lancaster,CA,34.693523,-118.145836,(661) 948-1018
8646,Venice Luthern School,private,K-8,65,4,4,San Rafael City Elementary School District,440,0635090,BB160145,"815 Venice Boulevard, 
Los Angeles, CA  90291",Los Angeles,CA,33.992813,-118.456055,(310) 823-9367
8647,Redeemer Lutheran,private,K-8,66,5,6,Shasta County Office Of Education School District,1127,0691037,00082775,"2626 Liberty Boulevard, 
South Gate, CA  90280",South Gate,CA,33.96175,-118.223145,(323) 588-0934
8648,First Lutheran School,private,PK-8,358,4,9,Arcadia Unified School District,251,0602970,00082786,"1323 S Magnolia Ave, 
Monrovia, CA  91016",Monrovia,CA,34.137543,-118.00593,(626) 357-3543
8649,Bethany Lutheran School,private,K-8,190,5,9,Lammersville Joint Unified School District,1222,0601410,00082797,"5100 East Arbor Road, 
Long Beach, CA  90808",Long Beach,CA,33.842876,-118.132744,(562) 420-7783
8650,Christ Lutheran Church And School,private,K-8,180,5,2,Chowchilla Union High School District,357,0608550,00082811,"28850 South Western Avenue, 
Rancho Palos Verdes, CA  90275",Rancho Palos Verdes,CA,33.757393,-118.31053,(310) 831-0848
8651,Pacifica Christian High School,private,9-12,239,4,2,Oceanside Unified School District,697,0628250,A0700251,"1730 Wilshire Boulevard, 
Santa Monica, CA  90403",Santa Monica,CA,34.029625,-118.48513,(310) 828-7015
8652,Faith Lutheran Church & School,private,PK-1,36,4,7,Sunnyvale School District,656,0638460,00082855,"9920 Mills Avenue, 
Whittier, CA  90604",Whittier,CA,33.94333,-118.02589,(562) 941-0245
8653,Trinity Lutheran School,private,K-8,31,4,5,Trinity Alps Unified School District,1206,0601331,00082866,"11716 Floral Drive, 
Whittier, CA  90601",Whittier,CA,33.991055,-118.05195,(562) 699-7431
8654,Ascension Lutheran School,private,K-8,151,4,9,San Francisco Unified School District,717,0634410,00082877,"17910 Prairie Avenue, 
Torrance, CA  90504",Torrance,CA,33.867878,-118.34291,(310) 371-3531
8658,Calvin Christian School,private,PK-12,470,5,5,Los Angeles Unified School District,286,0622710,00082924,"2000 North Broadway, 
Escondido, CA  92026",Escondido,CA,33.154224,-117.09093,(760) 520-8435
8659,Hanford Christian School,private,K-8,143,5,6,Hanford Joint Union High School District,189,0616500,00082946,"11948 Flint Avenue, 
Hanford, CA  93230",Hanford,CA,36.372124,-119.6722,(559) 584-9207
8660,Ripon Christian School,private,PK-12,762,5,3,Ripon Unified School District,758,0632880,00082957,"435 Maple Avenue, 
Ripon, CA  95366",Ripon,CA,37.74521,-121.13254,(209) 599-2155
8661,Redlands Christian,private,K-8,919,4,6,Redlands Unified School District,614,0632070,00082968,"1145 North Church Street, 
Redlands, CA  92374",Redlands,CA,34.068336,-117.173775,(909) 793-5172
8663,Walnut Creek Christian Academy,private,PK-8,277,5,8,Moorpark Unified School District,1015,0625690,00083032,"2336 Buena Vista Avenue, 
Walnut Creek, CA  94597",Walnut Creek,CA,37.910786,-122.070435,(925) 935-1587
8664,Hillbrook School,private,PK-8,383,4,6,Santee School District,702,0635880,00083054,"300 Marchmont Dr, 
Los Gatos, CA  95032",Los Gatos,CA,37.22738,-121.95416,(408) 356-6116
8665,Monte Vista Christian,private,6-12,1050,4,6,Monterey Peninsula Unified School District,387,0625530,00083065,"2 School Way, 
Watsonville, CA  95076",Watsonville,CA,36.982014,-121.76746,(831) 722-8178
8666,Mokelumne River School & High School,private,K-12,225,4,5,Calaveras Unified School District,64,0606870,00083076,"18950 North Highway 99, 
Acampo, CA  95220",Acampo,CA,38.2097,-121.2654,(209) 368-7271
8668,San Francisco Christian School,private,K-12,240,4,4,Los Angeles Unified School District,286,0622710,00083145,"25 Whittier Street, 
San Francisco, CA  94112",San Francisco,CA,37.710068,-122.44773,(415) 586-1117
8669,Pilgrim School,private,PK-12,432,4,7,Cabrillo Unified School District,783,0606780,00083167,"540 South Commonwealth Avenue, 
Los Angeles, CA  90020",Los Angeles,CA,34.064583,-118.28565,(213) 355-5204
8670,West Covina Christian Elementary School,private,K-8,240,5,6,West Contra Costa Unified School District,57,0632550,00083203,"763 North Sunset Avenue, 
West Covina, CA  91790",West Covina,CA,34.08584,-117.93529,(626) 962-7089
8671,San Gabriel Christian,private,K-8,225,4,3,Los Angeles Unified School District,286,0622710,00083214,"117 North Pine Street, 
San Gabriel, CA  91775",San Gabriel,CA,34.103996,-118.09258,(626) 656-1000
8672,"Peninsula School, Ltd",private,K-8,210,4,2,San Mateo Union High School District,800,0634980,00083225,"920 Peninsula Way, 
Menlo Park, CA  94025",Menlo Park,CA,37.466324,-122.1663,(650) 325-1584
8673,Pinewood School Upper Campus,private,7-12,304,3,2,Pollock Pines Elementary School District,83,0631290,00083236,"26800 Fremont Road, 
Los Altos Hills, CA  94022",Los Altos Hills,CA,37.38772,-122.14202,(650) 209-3010
8674,Monica Ros School,private,K-3,119,5,9,Los Angeles Unified School District,286,0622710,00083258,"783 McNell Road, 
Ojai, CA  93023",Ojai,CA,34.4565,-119.19802,(805) 646-8184
8675,"Country School, The",private,K-8,180,4,7,Moreland School District,646,0625770,00083291,"5243 Laurel Canyon Boulevard, 
Los Angeles, CA  91607",Los Angeles,CA,34.16615,-118.39713,(818) 769-2473
8676,Granada Hills Baptist School,private,K-6,75,4,8,Le Grand Union High School District,412,0621270,00083327,"10949 Zelzah Avenue, 
Los Angeles, CA  91344",Los Angeles,CA,34.26967,-118.5243,(818) 488-8880
8677,Chadwick School,private,K-12,870,5,9,Evergreen Elementary School District,633,0613140,00083407,"26800 S. Academy Drive, 
Palos Verdes Peninsula, CA  90274",Palos Verdes Peninsula,CA,33.77694,-118.36092,(310) 377-1543
8678,Marlborough School,private,7-12,533,4,1,Oakland Unified School District,14,0628050,00083418,"250 S. Rossmore Avenue, 
Los Angeles, CA  90004",Los Angeles,CA,34.070034,-118.32688,(323) 935-1147
8679,Head-Royce School,private,K-12,875,4,1,Stockton Unified School District,759,0638010,00083429,"4315 Lincoln Avenue, 
Oakland, CA  94602",Oakland,CA,37.808926,-122.204926,(510) 531-1300
8680,Crystal Springs Uplands School,private,6-12,356,4,2,Fairfield-Suisun Unified School District,764,0613360,00083451,"400 Uplands Drive, 
Hillsborough, CA  94010",Hillsborough,CA,37.557514,-122.33827,(650) 342-4175
8681,La Jolla Country Day School,private,K-12,1139,4,2,La Honda-Pescadero Unified School District,789,0620220,00083462,"9490 Genesee Avenue, 
San Diego, CA  92037",San Diego,CA,32.878605,-117.2166,(858) 453-3440
8682,Marin Academy,private,9-12,412,4,5,Chico Unified School District,26,0608370,00083473,"1600 Mission Avenue, 
San Rafael, CA  94901",San Rafael,CA,37.975735,-122.53438,(415) 453-4550
